Unique ID,Instrument name,Type,Status,Jurisdiction,Region,Income group,Year,Emission_Coverage_%,Carbon_Price_USD,Revenue_Million_USD,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent),Total_Energy_per_capita,Fossil_Fuel_Dependency_%,Population,Population_Log,Annual_CO2_emissions,GDP,Lookup_Entity,Entity,Tax_Coverage_%,ETS_Coverage_%,Actual_Coverage_%
Tax_DK,Denmark carbon tax,Carbon tax,Implemented,Denmark,Europe & Central Asia,High income,2018,0.00043469999267,28.59632235,564.7154522,3240.1475,15430.396,5386.5806,0.0,6.3805766,5968.7656,409.15628,3176.9233,33618.3498566,71.55950307679089,5793824.0,15.572303253196337,34608956.0,333753562500.0,Denmark,Denmark,54.032753,43.423573,54.032753
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,2018,4.672990917874464e-05,2.4642,2.9273238,37175.773,13218.721,3784.9312,0.0,28.225584,1196.7646,57.95653,3148.705,58611.076914000005,92.438883659308,1321972.0,14.0946358755846,17800688.0,49274457031.0,Estonia,Estonia,5.2538595,48.991825,5.2538595
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,2018,0.0004650330324048,89.9433,1513.354125,8862.18,19969.836,3809.6094,10279.51,5998.72,2633.205,40.690952,7314.4355,58908.186852,55.41101694745471,5515730.0,15.523114749483543,45736000.0,269611062500.0,Finland,Finland,51.562534,57.61162,51.562534
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,2018,0.0035422174090196,54.95166,9610.8552,1529.3868,13425.787,6538.261,15678.047,2426.6724,1104.9396,392.11807,411.6795,41506.89137,51.78281025288934,65519537.0,17.997858946202175,323101730.0,3181847750000.0,France,France,62.78457,28.104958,62.78457
ETS_CN_Fujian,Fujian pilot ETS,ETS,Implemented,Fujian,East Asia & Pacific,Upper middle income,2018,0.0021909904130605,3.187047838,0.0,15751.941,5305.6333,2000.8754,517.1432,2101.6821,641.25757,310.1106,206.56076,26835.203930000003,85.92612062926104,1419008954.0,21.07322454588665,10346790000.0,23953140000000.0,China,China,0.0,8.911215,8.911215
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,2018,0.00732287481493,2.324951398,0.0,15751.941,5305.6333,2000.8754,517.1432,2101.6821,641.25757,310.1106,206.56076,26835.203930000003,85.92612062926104,1419008954.0,21.07322454588665,10346790000.0,23953140000000.0,China,China,0.0,8.911215,8.911215
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,2018,0.0023948322720944,2.326544921,0.0,15751.941,5305.6333,2000.8754,517.1432,2101.6821,641.25757,310.1106,206.56076,26835.203930000003,85.92612062926104,1419008954.0,21.07322454588665,10346790000.0,23953140000000.0,China,China,0.0,8.911215,8.911215
Tax_IS,Iceland carbon tax,Carbon tax,Implemented,Iceland,Europe & Central Asia,High income,2018,3.131941484215448e-05,36.67678942,50.87933791,3778.647,37146.41,0.0,0.0,97376.26,30.757904,0.0,53224.312,191556.386904,21.364496199497605,352860.0,12.773829490663193,3665355.0,18855810546.0,Iceland,Iceland,46.126698,3.1849287,46.126698
Tax_IE,Ireland carbon tax,Carbon tax,Implemented,Ireland,Europe & Central Asia,High income,2018,0.0003731254472226,24.62785227,507.123,3366.8245,18209.393,10693.64,0.0,354.35016,4483.6978,9.266536,544.08075,37661.252746000006,85.68450369306255,4872559.0,15.39913002429522,38922364.0,501782781250.0,Ireland,Ireland,56.690437,39.585373,56.690437
Tax_JP,Japan carbon tax,Carbon tax,Implemented,Japan,East Asia & Pacific,High income,2018,0.0200132369176807,2.529059614,2374.83024,10925.536,17081.826,9117.093,962.50555,1587.5868,144.40413,1199.9838,633.9854,41652.92068,89.12809568675844,126913432.0,18.65901578208631,1138549800.0,5557011500000.0,Japan,Japan,66.319405,0.0,66.319405
ETS_KR,Korea ETS,ETS,Implemented,"Korea, Rep.",East Asia & Pacific,High income,2018,0.0129271006426465,20.62822316,0.0,20485.385,29040.914,11193.456,6431.001,161.82448,118.73877,489.77335,714.9444,68636.03699999998,88.46628921771811,51640894.0,17.759824455318476,670168700.0,2536406250000.0,South Korea,South Korea,0.0,71.12267,71.12267
Tax_LT,Latvia carbon Tax,Carbon tax,Implemented,Latvia,Europe & Central Asia,High income,2018,4.875063899822649e-06,5.54445,9.408459613,292.3922,10119.766,7115.4414,0.0,3137.9556,157.49081,1.6428148,1529.9496,22354.638424800003,78.4069921728417,1927586.0,14.471779519587786,7843189.0,58304828125.0,Latvia,Latvia,3.0027437,33.097176,3.0027437
Tax_MX,Mexico carbon tax,Carbon tax,Implemented,Mexico,Latin America & Caribbean,Upper middle income,2018,0.0039045255016036,2.902568513,298.6499924,1264.6765,8199.736,7399.6133,270.67188,643.6695,248.3145,64.13334,184.66481,18275.47983,92.27678811648472,124573713.0,18.640408178979925,468420600.0,2676014250000.0,Mexico,Mexico,53.75787,0.0,53.75787
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,2018,0.0008159346352144,15.090285,0.769266068,3197.9858,20287.61,9186.725,0.0,13326.267,1049.6554,51.094276,5674.087,52773.42447600001,61.91055654320582,4900840.0,15.404917381006715,35686796.0,213830640625.0,New Zealand,New Zealand,0.0,78.95604,78.95604
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,2018,0.0005427821652732,79.9763414,1728.072756,1749.0526,21733.465,8256.127,0.0,65082.0,1815.6495,28.509022,120.11577,98784.918892,32.12903847671259,5311751.0,15.48543228230156,44472000.0,470422625000.0,Norway,Norway,51.819916,39.46144,51.819916
ETS_CA_Ontario,Ontario CaT,ETS,Abolished,Ontario,North America,High income,2018,0.0,11.71087327,540.4617227,4852.173,34691.38,31556.572,6672.04,25738.98,2232.527,232.9097,883.2959,106859.8776,66.53584731412793,37294996.0,17.43436974693166,575090750.0,2032998875000.0,Canada,Canada,14.81397,27.20263,27.20263
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,2018,0.0012461098843651,15.1,631.4104959,4852.173,34691.38,31556.572,6672.04,25738.98,2232.527,232.9097,883.2959,106859.8776,66.53584731412793,37294996.0,17.43436974693166,575090750.0,2032998875000.0,Canada,Canada,14.81397,27.20263,27.20263
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,2018,0.001902882010378,4.3,239.3632511,11011.453,30752.314,24532.08,6307.4136,2149.445,2044.8148,700.1721,763.80035,78261.49285000001,84.71068540318548,335056492.0,19.629809711392813,5361236500.0,22326464000000.0,United States,United States,0.0,7.674036,7.674036
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,2018,0.0012774548596415,6.214743283,0.0,15751.941,5305.6333,2000.8754,517.1432,2101.6821,641.25757,310.1106,206.56076,26835.203930000003,85.92612062926104,1419008954.0,21.07322454588665,10346790000.0,23953140000000.0,China,China,0.0,8.911215,8.911215
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,2018,0.0003566355758437,6.7355069,0.0,15751.941,5305.6333,2000.8754,517.1432,2101.6821,641.25757,310.1106,206.56076,26835.203930000003,85.92612062926104,1419008954.0,21.07322454588665,10346790000.0,23953140000000.0,China,China,0.0,8.911215,8.911215
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,2018,0.0002013904984588,21.31533,86.20932666,6232.9023,15195.6875,4122.072,6943.398,5654.689,7.2373652,306.46838,411.8131,38874.2676452,65.7264132489834,2069484.0,14.54281034201709,14563352.0,76434562500.0,Slovenia,Slovenia,23.740383,49.884598,23.740383
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,Europe & Central Asia,High income,2018,0.0004207660635688,141.1550792,2656.279646,2212.3381,14023.797,999.34644,16758.076,15193.107,4062.2615,95.58708,3658.6401,57003.15321999999,30.236014266580607,10175400.0,16.135483698835777,41856004.0,564260312500.0,Sweden,Sweden,48.48812,35.428703,48.48812
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,Europe & Central Asia,High income,2018,0.0003264784325893,100.3344482,1179.48976,139.92708,14134.182,3898.0618,7131.1543,10109.097,35.635326,568.12054,664.5313,36680.70934600001,49.54149252836534,8516341.0,15.957497463888515,36945068.0,694456750000.0,Switzerland,Switzerland,29.969198,15.609278,29.969198
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,Europe & Central Asia,High income,2018,0.000111935462602,9.24075,4.441529604,139.92708,14134.182,3898.0618,7131.1543,10109.097,35.635326,568.12054,664.5313,36680.70934600001,49.54149252836534,8516341.0,15.957497463888515,36945068.0,694456750000.0,Switzerland,Switzerland,29.969198,15.609278,15.609278
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,2018,0.0011671941486665,25.3107,1093.915238,1444.3698,13040.932,11812.102,2424.6328,202.8471,2120.6887,472.09384,1643.7079,33161.37414,79.3013090741601,66752473.0,18.016501918228204,379729760.0,3224198000000.0,United Kingdom,United Kingdom,15.778239,32.864143,15.778239
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,2019,0.0033249786243763,22.4938142,407.4272178,4477.0063,34130.52,31404.191,6583.5913,25010.658,2153.755,245.83653,852.50824,104858.06637,66.76807967539484,37782934.0,17.44736810362686,579007040.0,2033456000000.0,Canada,Canada,36.472282,13.44029,13.44029
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,2019,0.0005211921579608,10.4022646,0.0,16102.5,5543.658,2166.2974,606.327,2212.716,704.74426,389.49597,247.6161,27973.35473,85.12549041700154,1423520357.0,21.076398765949964,10713515000.0,25585278000000.0,China,China,0.0,8.943775,8.943775
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,2019,0.0009828675816338,29.99175227,1243.982578,4477.0063,34130.52,31404.191,6583.5913,25010.658,2153.755,245.83653,852.50824,104858.06637,66.76807967539484,37782934.0,17.44736810362686,579007040.0,2033456000000.0,Canada,Canada,36.472282,13.44029,36.472282
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,2019,0.0062485564685743,15.77,3064.749861,9326.681,30455.85,25193.16,6243.3306,2091.8408,2190.0588,791.20654,710.6905,77002.81824000001,84.38092589999209,337790069.0,19.637935165813538,5235912000.0,22896074000000.0,United States,United States,0.0,7.674036,7.674036
Tax_CA,Canada federal fuel charge,Carbon tax,Abolished,Canada,North America,High income,2019,0.004763833976708,14.99587613,1489.455185,4477.0063,34130.52,31404.191,6583.5913,25010.658,2153.755,245.83653,852.50824,104858.06637,66.76807967539484,37782934.0,17.44736810362686,579007040.0,2033456000000.0,Canada,Canada,36.472282,13.44029,36.472282
Tax_CL,Chile carbon tax,Carbon tax,Implemented,Chile,Latin America & Caribbean,High income,2019,0.0014107465398825,5.0,165.5,4536.187,10967.535,3392.6162,0.0,2764.3926,631.16174,812.315,1291.0474,24395.254939999995,77.45907245681771,19197748.0,16.77030359054158,91977050.0,502701281250.0,Chile,Chile,54.19233,0.0,54.19233
ETS_CN_Chongqing,Chongqing pilot ETS,ETS,Implemented,Chongqing,East Asia & Pacific,Upper middle income,2019,0.001021464685318,0.55125149,0.0,16102.5,5543.658,2166.2974,606.327,2212.716,704.74426,389.49597,247.6161,27973.35473,85.12549041700154,1423520357.0,21.076398765949964,10713515000.0,25585278000000.0,China,China,0.0,8.943775,8.943775
Tax_CO,Colombia carbon tax,Carbon tax,Implemented,Colombia,Latin America & Caribbean,Upper middle income,2019,0.0007745716879904,5.172634562,140.7025676,1074.8174,4635.7344,2578.9004,0.0,2699.8694,3.1404328,6.549677,125.500206,11124.511915800002,74.51519907337774,49907987.0,17.725691628070606,98961910.0,807644000000.0,Colombia,Colombia,9.483192,0.0,9.483192
Tax_DK,Denmark carbon tax,Carbon tax,Implemented,Denmark,Europe & Central Asia,High income,2019,0.0004033798237131,26.15307449,539.574908,1818.7543,18850.291,4984.153,0.0,7.21764,6874.8857,410.05795,3194.0762,36139.43579,70.98394797601793,5814618.0,15.575885821581997,30950284.0,353562531250.0,Denmark,Denmark,58.046032,38.665005,58.046032
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,2019,3.296305432902632e-05,2.2472,2.8497339,26985.354,11748.93,3512.569,0.0,35.445374,1281.63,137.11763,3210.2085,46911.254504,90.05696702567978,1326822.0,14.098297920845996,12288094.0,52969195312.0,Estonia,Estonia,4.196133,40.60015,4.196133
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,2019,0.0004364663296593,86.5172,1473.242063,7433.679,19799.229,3685.0708,10700.252,5567.7505,2700.7246,65.97756,7522.552,57475.23546000001,53.793566137745394,5521754.0,15.524206302505334,42444000.0,284717656250.0,Finland,Finland,54.057808,55.528027,54.057808
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,2019,0.00344495616005,50.11256,9306.18,1208.3329,13272.552,6642.69,15026.023,2109.898,1329.7002,438.63748,416.65314,40444.48672,52.22856466504317,65729460.0,18.001057799993145,316320800.0,3486769500000.0,France,France,62.523167,27.212152,62.523167
ETS_CN_Fujian,Fujian pilot ETS,ETS,Implemented,Fujian,East Asia & Pacific,Upper middle income,2019,0.0023675117018898,1.519666269,0.0,16102.5,5543.658,2166.2974,606.327,2212.716,704.74426,389.49597,247.6161,27973.35473,85.12549041700154,1423520357.0,21.076398765949964,10713515000.0,25585278000000.0,China,China,0.0,8.943775,8.943775
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,2019,0.0074399148103728,2.920143027,0.0,16102.5,5543.658,2166.2974,606.327,2212.716,704.74426,389.49597,247.6161,27973.35473,85.12549041700154,1423520357.0,21.076398765949964,10713515000.0,25585278000000.0,China,China,0.0,8.943775,8.943775
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,2019,0.0026078806579105,4.12693683,17.93579121,16102.5,5543.658,2166.2974,606.327,2212.716,704.74426,389.49597,247.6161,27973.35473,85.12549041700154,1423520357.0,21.076398765949964,10713515000.0,25585278000000.0,China,China,0.0,8.943775,8.943775
Tax_IS,Iceland carbon tax,Carbon tax,Implemented,Iceland,Europe & Central Asia,High income,2019,3.004762210911864e-05,35.47428355,48.4858514,3619.415,30767.375,0.0,0.0,92374.9,45.078922,0.0,52138.1,178944.868922,19.21641576377851,360709.0,12.795829590377584,3552640.0,21321246093.0,Iceland,Iceland,46.363102,2.7865593,46.363102
Tax_IE,Ireland carbon tax,Carbon tax,Implemented,Ireland,Europe & Central Asia,High income,2019,0.0003595005764598,22.45909814,499.356,2379.8127,17982.46,10775.093,0.0,444.81967,5110.022,16.96376,541.44257,37250.6137,83.58886634933481,4933493.0,15.41155801710349,37199836.0,576583187500.0,Ireland,Ireland,58.504044,37.370605,58.504044
Tax_JP,Japan carbon tax,Carbon tax,Implemented,Japan,East Asia & Pacific,High income,2019,0.0192906028163551,2.417724527,2423.318551,10754.539,16672.982,8533.842,1282.2922,1444.1163,145.64633,1317.3245,680.67365,40831.415980000005,88.07277959112304,126699421.0,18.65732808332358,1102063000.0,5538041000000.0,Japan,Japan,65.87876,0.0,65.87876
ETS_KR,Korea ETS,ETS,Implemented,"Korea, Rep.",East Asia & Pacific,High income,2019,0.0125345194977222,23.45744213,200.994271,19261.35,28724.281,10824.062,6976.5806,133.33896,128.10657,678.62524,805.9141,67532.25846999997,87.08385345371676,51767844.0,17.76227976158711,646102200.0,2638620500000.0,South Korea,South Korea,0.0,68.305084,68.305084
Tax_LT,Latvia carbon Tax,Carbon tax,Implemented,Latvia,Europe & Central Asia,High income,2019,4.778873072154004e-06,5.0562,9.402286907,249.00742,11660.509,6853.2104,0.0,2725.1777,199.12877,4.0563054,1513.9934,23205.0829954,80.85610736113024,1914267.0,14.464845862091668,7633452.0,61475328125.0,Latvia,Latvia,2.8500714,31.446377,2.8500714
Tax_MX,Mexico carbon tax,Carbon tax,Implemented,Mexico,Latin America & Caribbean,Upper middle income,2019,0.0039484499354558,2.888936128,270.140702,1196.0184,7745.1377,7574.9375,220.2365,464.53937,329.21643,196.11621,179.2221,17905.424209999997,92.2407277610096,125762978.0,18.64990957434172,468235840.0,2616407750000.0,Mexico,Mexico,55.6598,0.0,55.6598
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,2019,0.0008203810201214,17.53254,281.6064631,3336.686,20409.172,9629.199,0.0,12699.497,1119.0371,63.452705,5625.564,52882.60780500001,63.11159450204802,4989410.0,15.422828424688753,36710612.0,227601000000.0,New Zealand,New Zealand,0.0,80.121956,80.121956
Tax_CA_NL,Newfoundland and Labrador carbon tax,Carbon tax,Abolished,Newfoundland and Labrador,North America,High income,2019,0.000100821932481,14.99587613,44.26052571,4477.0063,34130.52,31404.191,6583.5913,25010.658,2153.755,245.83653,852.50824,104858.06637,66.76807967539484,37782934.0,17.44736810362686,579007040.0,2033456000000.0,Canada,Canada,36.472282,13.44029,36.472282
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,2019,0.0005254566712042,72.16302548,1659.323146,1696.8948,20614.934,8466.091,0.0,57991.42,2557.297,48.609474,147.84593,91523.092204,33.6285838457006,5347733.0,15.492183477747089,42866000.0,480533125000.0,Norway,Norway,50.820732,39.765766,50.820732
Tax_PT,Portugal carbon tax,Carbon tax,Implemented,Portugal,Europe & Central Asia,High income,2019,0.0004921810232283,14.16974711,291.2832683,1403.6346,13527.593,5931.4443,0.0,2110.2456,3270.6653,321.15558,1081.0225,27645.76088,75.4642709620369,10343218.0,16.151841693876474,47583050.0,365600718750.0,Portugal,Portugal,48.659523,42.80056,48.659523
Tax_CA_PE,Prince Edward Island carbon tax,Carbon tax,Abolished,Prince Edward Island,North America,High income,2019,1.5289051269859474e-05,14.99587613,7.18250936,4477.0063,34130.52,31404.191,6583.5913,25010.658,2153.755,245.83653,852.50824,104858.06637,66.76807967539484,37782934.0,17.44736810362686,579007040.0,2033456000000.0,Canada,Canada,36.472282,13.44029,36.472282
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,2019,0.0012553013140827,15.77,739.6699768,4477.0063,34130.52,31404.191,6583.5913,25010.658,2153.755,245.83653,852.50824,104858.06637,66.76807967539484,37782934.0,17.44736810362686,579007040.0,2033456000000.0,Canada,Canada,36.472282,13.44029,13.44029
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,2019,0.0018419566422995,4.94,283.9890488,9326.681,30455.85,25193.16,6243.3306,2091.8408,2190.0588,791.20654,710.6905,77002.81824000001,84.38092589999209,337790069.0,19.637935165813538,5235912000.0,22896074000000.0,United States,United States,0.0,7.674036,7.674036
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,2019,0.0013385741498165,6.090584029,0.0,16102.5,5543.658,2166.2974,606.327,2212.716,704.74426,389.49597,247.6161,27973.35473,85.12549041700154,1423520357.0,21.076398765949964,10713515000.0,25585278000000.0,China,China,0.0,8.943775,8.943775
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,2019,0.0003630181517973,0.552741359,0.0,16102.5,5543.658,2166.2974,606.327,2212.716,704.74426,389.49597,247.6161,27973.35473,85.12549041700154,1423520357.0,21.076398765949964,10713515000.0,25585278000000.0,China,China,0.0,8.943775,8.943775
Tax_SG,Singapore carbon tax,Carbon tax,Implemented,Singapore,East Asia & Pacific,High income,2019,0.001071976261152,3.693853428,0.0,939.2733,148292.64,22133.6,0.0,0.0,0.0,84.96779,419.05627,171869.53736000002,99.7067403172534,5669562.0,15.550622600423306,49000000.0,546197250000.0,Singapore,Singapore,61.729145,0.0,61.729145
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,2019,0.0001938013426744,19.43828,83.92431362,5853.076,14388.041,4112.0063,6915.9976,5321.786,7.306563,360.02826,384.2987,37342.540423,65.21549692157643,2083438.0,14.549530451758258,14053007.0,82185640625.0,Slovenia,Slovenia,23.557152,49.285065,23.557152
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,Europe & Central Asia,High income,2019,0.0004162145661411,127.5344775,2477.778243,2190.301,14135.059,999.98834,15924.294,15723.793,4779.1255,159.65266,3963.131,57875.3445,29.93562887560868,10279120.0,16.145625308498886,40772480.0,606868125000.0,Sweden,Sweden,49.864933,32.64937,49.864933
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,Europe & Central Asia,High income,2019,0.0003235510783171,96.46302251,1213.416807,124.35599,14401.921,3970.6482,7295.141,10860.17,42.13175,628.51337,678.37164,38001.25295,48.67451400704408,8577525.0,15.96465608489639,36822244.0,727855750000.0,Switzerland,Switzerland,30.148056,15.138157,30.148056
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,Europe & Central Asia,High income,2019,0.0001109317982801,8.03374,8.712732635,124.35599,14401.921,3970.6482,7295.141,10860.17,42.13175,628.51337,678.37164,38001.25295,48.67451400704408,8577525.0,15.96465608489639,36822244.0,727855750000.0,Switzerland,Switzerland,30.148056,15.138157,15.138157
ETS_CN_Tianjin,Tianjin pilot ETS,ETS,Implemented,Tianjin,East Asia & Pacific,Upper middle income,2019,0.0010998654046752,1.725268176,0.0,16102.5,5543.658,2166.2974,606.327,2212.716,704.74426,389.49597,247.6161,27973.35473,85.12549041700154,1423520357.0,21.076398765949964,10713515000.0,25585278000000.0,China,China,0.0,8.943775,8.943775
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,2019,0.0011169893188994,23.589,1120.9019,1026.8496,12613.069,11603.732,2072.2292,218.82262,2354.4165,458.0138,1748.0472,32095.17992,78.65246639190674,67110958.0,18.02185791200401,364753280.0,3355950750000.0,United Kingdom,United Kingdom,13.875903,31.927258,13.875903
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,2020,0.0031925258556606,21.10149821,349.3542706,3829.4673,29187.615,30202.98,6307.567,25003.508,2313.4126,263.37762,851.82733,97959.75485,64.53677063280237,38171903.0,17.457610305583707,524207940.0,1954253250000.0,Canada,Canada,36.31583,13.44029,13.44029
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,2020,0.0010136289864302,12.2042201,0.0,16410.105,5581.399,2360.3943,634.0325,2288.3845,807.6901,452.0641,297.34866,28831.41816,84.46306097348074,1426106093.0,21.07821355589049,10896520000.0,26000864000000.0,China,China,0.0,8.943775,8.943775
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,2020,0.0009568657631901,28.13533094,1167.082477,3829.4673,29187.615,30202.98,6307.567,25003.508,2313.4126,263.37762,851.82733,97959.75485,64.53677063280237,38171903.0,17.457610305583707,524207940.0,1954253250000.0,Canada,Canada,36.31583,13.44029,36.31583
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,2020,0.0057587036008008,15.3,1698.315586,7530.669,26618.615,24609.17,6048.167,2057.0098,2483.0688,960.4992,684.19336,70991.39216,82.768420525647,339436156.0,19.64279643720576,4689954000.0,22335318000000.0,United States,United States,0.0,7.674036,7.674036
Tax_CA,Canada federal fuel charge,Carbon tax,Abolished,Canada,North America,High income,2020,0.0044741322008813,21.10149821,3140.959789,3829.4673,29187.615,30202.98,6307.567,25003.508,2313.4126,263.37762,851.82733,97959.75485,64.53677063280237,38171903.0,17.457610305583707,524207940.0,1954253250000.0,Canada,Canada,36.31583,13.44029,36.31583
Tax_CL,Chile carbon tax,Carbon tax,Implemented,Chile,Latin America & Caribbean,High income,2020,0.001383602961138,5.0,165.0,3776.1191,9940.608,3219.0168,0.0,2768.7253,714.11475,970.6494,1153.7854,22543.01875,75.12633550908085,19370621.0,16.779268146380264,80178220.0,477752968750.0,Chile,Chile,55.186653,0.0,55.186653
ETS_CN_Chongqing,Chongqing pilot ETS,ETS,Implemented,Chongqing,East Asia & Pacific,Upper middle income,2020,0.0015893702507226,5.30538703,0.0,16410.105,5581.399,2360.3943,634.0325,2288.3845,807.6901,452.0641,297.34866,28831.41816,84.46306097348074,1426106093.0,21.07821355589049,10896520000.0,26000864000000.0,China,China,0.0,8.943775,8.943775
Tax_CO,Colombia carbon tax,Carbon tax,Implemented,Colombia,Latin America & Caribbean,Upper middle income,2020,0.0007967261634175,4.244865787,29.16848584,937.7812,3809.8335,2591.878,0.0,2430.4797,0.49353456,9.304979,125.97425,9905.74516356,74.09329211294063,50629997.0,17.74005480444382,92305150.0,769266312500.0,Colombia,Colombia,11.4495945,0.0,11.4495945
Tax_DK,Denmark carbon tax,Carbon tax,Implemented,Denmark,Europe & Central Asia,High income,2020,0.0003984178751589,25.67350408,548.5175,1596.481,15607.288,3970.4473,0.0,7.2250915,6914.3984,499.8507,3171.9045,31767.5949915,66.65350746780028,5831529.0,15.578789959573989,28299676.0,355458781250.0,Denmark,Denmark,57.547974,37.668785,57.547974
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,2020,2.647593179672956e-05,2.1872,1.5904,21890.736,12073.974,3234.249,0.0,55.708405,1567.2631,454.95197,4351.3926,43628.275075,85.26341904659866,1329675.0,14.100445861497882,9198245.0,52734351562.0,Estonia,Estonia,3.1900895,30.27811,3.1900895
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,2020,0.0004130425305395,84.2072,1453.76,5683.7383,17736.836,3746.7441,10400.115,7092.3774,3686.4019,97.55371,6538.5713,54982.33770999999,49.410991841219776,5529616.0,15.52562911251052,37720000.0,283637968750.0,Finland,Finland,56.58866,52.79358,56.58866
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,2020,0.0032302433389341,48.77456,9184.0,849.4367,11163.052,6157.753,13256.319,2311.7278,1518.9628,476.411,417.85745,36151.51975,50.26134952459363,65905273.0,18.003729026619492,281515500.0,3281382500000.0,France,France,61.460537,27.048618,61.460537
ETS_CN_Fujian,Fujian pilot ETS,ETS,Implemented,Fujian,East Asia & Pacific,Upper middle income,2020,0.0025543450458041,1.280950437,0.0,16410.105,5581.399,2360.3943,634.0325,2288.3845,807.6901,452.0641,297.34866,28831.41816,84.46306097348074,1426106093.0,21.07821355589049,10896520000.0,26000864000000.0,China,China,0.0,8.943775,8.943775
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,2020,0.0094267495738012,4.131417069,1.597055076,16410.105,5581.399,2360.3943,634.0325,2288.3845,807.6901,452.0641,297.34866,28831.41816,84.46306097348074,1426106093.0,21.07821355589049,10896520000.0,26000864000000.0,China,China,0.0,8.943775,8.943775
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,2020,0.0033652482349483,3.566954294,6.984284298,16410.105,5581.399,2360.3943,634.0325,2288.3845,807.6901,452.0641,297.34866,28831.41816,84.46306097348074,1426106093.0,21.07821355589049,10896520000.0,26000864000000.0,China,China,0.0,8.943775,8.943775
